,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2
694,2017-01-07,Gloucester,Worcester,Kingsholm,Wayne Barnes,W,Sat,Jan,2016-17,23.6,20.2,19.0,29.2,1.0,0.0,0.2,0.4,2.8,2.4,1.6,0.0,2.0,1.2,2.6,0.0,1.8,1.4,2.4,0.0,3.0,2.6,3.0,0.0,1,0.0,1
693,2017-01-07,Sale,Harlequins,Twickenham Stoop,JP Doyle,L,Sat,Jan,2016-17,13.6,26.2,20.8,26.2,0.2,0.2,0.6,0.6,1.6,1.0,1.2,0.0,3.4,2.8,1.2,0.0,2.2,1.6,2.2,0.0,2.8,2.2,2.4,0.2,0,0.0,0
690,2017-01-07,Northampton,Bristol,Franklin's Gardens,Andrew Jackson,W,Sat,Jan,2016-17,16.4,15.0,19.0,21.2,0.2,0.4,0.4,0.4,1.2,1.0,2.8,0.0,1.4,1.0,2.0,0.0,1.8,1.4,2.4,0.0,2.4,1.6,2.0,0.0,1,1.0,1
692,2017-01-07,Harlequins,Sale,Twickenham Stoop,JP Doyle,W,Sat,Jan,2016-17,20.8,26.2,13.6,26.2,0.6,0.6,0.2,0.2,2.2,1.6,2.2,0.0,2.8,2.2,2.4,0.2,1.6,1.0,1.2,0.0,3.4,2.8,1.2,0.0,1,0.0,0
695,2017-01-07,Worcester,Gloucester,Kingsholm,Wayne Barnes,L,Sat,Jan,2016-17,19.0,29.2,23.6,20.2,0.2,0.4,1.0,0.0,1.8,1.4,2.4,0.0,3.0,2.6,3.0,0.0,2.8,2.4,1.6,0.0,2.0,1.2,2.6,0.0,0,1.0,0
691,2017-01-07,Bristol,Northampton,Franklin's Gardens,Andrew Jackson,L,Sat,Jan,2016-17,19.0,21.2,16.4,15.0,0.4,0.4,0.2,0.4,1.8,1.4,2.4,0.0,2.4,1.6,2.0,0.0,1.2,1.0,2.8,0.0,1.4,1.0,2.0,0.0,0,1.0,1
689,2017-01-07,Exeter,Saracens,Allianz Park,Ian Tempest,D,Sat,Jan,2016-17,31.6,13.0,20.0,13.0,0.6,0.2,0.2,0.4,4.2,3.8,1.0,0.0,1.6,0.4,1.4,0.0,1.8,1.0,2.8,0.2,0.8,0.6,2.6,0.0,0,1.0,1
696,2017-01-08,Wasps,Leicester,Ricoh Arena,Craig Maxwell-Keys,W,Sun,Jan,2016-17,30.4,25.6,17.4,16.0,0.6,0.8,0.2,0.4,3.4,2.8,2.6,0.0,3.2,2.4,1.6,0.0,1.2,0.6,3.2,0.2,1.4,1.2,2.2,0.0,1,1.0,0
697,2017-01-08,Leicester,Wasps,Ricoh Arena,Craig Maxwell-Keys,L,Sun,Jan,2016-17,17.4,16.0,30.4,25.6,0.2,0.4,0.6,0.8,1.2,0.6,3.2,0.2,1.4,1.2,2.2,0.0,3.4,2.8,2.6,0.0,3.2,2.4,1.6,0.0,0,0.0,1
700,2017-02-10,Bristol,Harlequins,Ashton Gate,Matthew Carley,L,Fri,Feb,2016-17,22.4,24.4,25.4,26.4,0.4,0.6,0.6,0.8,2.2,1.8,2.6,0.0,3.0,2.0,1.6,0.2,2.6,2.0,2.8,0.0,3.2,2.2,2.0,0.0,0,0.0,1
703,2017-02-10,Newcastle,Sale,AJ Bell Stadium,Craig Maxwell-Keys,L,Fri,Feb,2016-17,24.0,25.0,16.2,26.4,0.6,1.0,0.4,0.2,3.2,2.2,1.2,0.0,2.8,2.2,2.2,0.0,2.0,1.0,1.4,0.0,3.2,2.8,1.6,0.0,0,1.0,0
702,2017-02-10,Sale,Newcastle,AJ Bell Stadium,Craig Maxwell-Keys,W,Fri,Feb,2016-17,16.2,26.4,24.0,25.0,0.4,0.2,0.6,1.0,2.0,1.0,1.4,0.0,3.2,2.8,1.6,0.0,3.2,2.2,1.2,0.0,2.8,2.2,2.2,0.0,1,0.0,1
698,2017-02-10,Bath,Northampton,Recreation Ground,Wayne Barnes,W,Fri,Feb,2016-17,18.6,22.6,19.2,16.8,0.8,0.4,0.4,0.4,2.2,1.4,1.6,0.0,2.4,2.0,2.0,0.2,2.0,1.6,1.8,0.2,1.4,1.0,2.6,0.0,1,0.0,1
699,2017-02-10,Northampton,Bath,Recreation Ground,Wayne Barnes,L,Fri,Feb,2016-17,19.2,16.8,18.6,22.6,0.4,0.4,0.8,0.4,2.0,1.6,1.8,0.2,1.4,1.0,2.6,0.0,2.2,1.4,1.6,0.0,2.4,2.0,2.0,0.2,0,1.0,0
701,2017-02-10,Harlequins,Bristol,Ashton Gate,Matthew Carley,W,Fri,Feb,2016-17,25.4,26.4,22.4,24.4,0.6,0.8,0.4,0.6,2.6,2.0,2.8,0.0,3.2,2.2,2.0,0.0,2.2,1.8,2.6,0.0,3.0,2.0,1.6,0.2,1,1.0,0
706,2017-02-11,Worcester,Saracens,Sixways,Tom Foley,W,Sat,Feb,2016-17,19.4,36.6,17.0,13.0,0.0,0.6,0.2,0.4,2.0,1.4,2.2,0.0,4.4,4.0,2.2,0.0,1.4,0.8,2.6,0.2,0.8,0.6,2.6,0.0,1,0.0,1
704,2017-02-11,Leicester,Gloucester,Welford Road,Ian Tempest,W,Sat,Feb,2016-17,15.6,19.2,27.4,20.4,0.4,0.4,1.0,0.0,1.2,0.6,2.8,0.0,2.0,1.6,2.0,0.0,3.2,3.0,1.8,0.0,2.2,1.4,2.2,0.0,1,0.0,1
705,2017-02-11,Gloucester,Leicester,Welford Road,Ian Tempest,L,Sat,Feb,2016-17,27.4,20.4,15.6,19.2,1.0,0.0,0.4,0.4,3.2,3.0,1.8,0.0,2.2,1.4,2.2,0.0,1.2,0.6,2.8,0.0,2.0,1.6,2.0,0.0,0,1.0,0
707,2017-02-11,Saracens,Worcester,Sixways,Tom Foley,L,Sat,Feb,2016-17,17.0,13.0,19.4,36.6,0.2,0.4,0.0,0.6,1.4,0.8,2.6,0.2,0.8,0.6,2.6,0.0,2.0,1.4,2.2,0.0,4.4,4.0,2.2,0.0,0,0.0,0
709,2017-02-12,Wasps,Exeter,Sandy Park,Greg Garner,D,Sun,Feb,2016-17,31.2,21.6,27.8,11.8,0.6,0.8,0.4,0.2,3.6,3.0,2.4,0.0,2.4,1.8,2.0,0.0,3.6,3.4,1.0,0.0,1.4,0.6,1.2,0.0,0,1.0,1
708,2017-02-12,Exeter,Wasps,Sandy Park,Greg Garner,D,Sun,Feb,2016-17,27.8,11.8,31.2,21.6,0.4,0.2,0.6,0.8,3.6,3.4,1.0,0.0,1.4,0.6,1.2,0.0,3.6,3.0,2.4,0.0,2.4,1.8,2.0,0.0,0,0.0,1
711,2017-02-17,Saracens,Gloucester,Kingsholm,Wayne Barnes,L,Fri,Feb,2016-17,15.8,13.8,25.2,22.4,0.4,0.2,0.8,0.2,1.4,0.8,2.2,0.2,0.4,0.2,3.8,0.0,2.8,2.6,2.0,0.0,2.6,2.0,1.8,0.0,0,0.0,0
710,2017-02-17,Gloucester,Saracens,Kingsholm,Wayne Barnes,W,Fri,Feb,2016-17,25.2,22.4,15.8,13.8,0.8,0.2,0.4,0.2,2.8,2.6,2.0,0.0,2.6,2.0,1.8,0.0,1.4,0.8,2.2,0.2,0.4,0.2,3.8,0.0,1,0.0,0
715,2017-02-18,Bristol,Leicester,Welford Road,Tom Foley,L,Sat,Feb,2016-17,20.8,28.6,18.2,17.8,0.2,0.8,0.6,0.2,2.2,1.6,2.2,0.0,3.6,2.6,1.6,0.2,1.6,1.2,2.6,0.0,1.8,1.4,2.0,0.0,0,0.0,1
717,2017-02-18,Exeter,Worcester,Sixways,JP Doyle,W,Sat,Feb,2016-17,23.4,14.4,19.8,28.8,0.4,0.4,0.0,0.6,3.0,3.0,0.8,0.0,1.8,1.2,1.0,0.0,1.4,1.0,3.6,0.0,3.2,2.8,2.4,0.0,1,0.0,1
714,2017-02-18,Leicester,Bristol,Welford Road,Tom Foley,W,Sat,Feb,2016-17,18.2,17.8,20.8,28.6,0.6,0.2,0.2,0.8,1.6,1.2,2.6,0.0,1.8,1.4,2.0,0.0,2.2,1.6,2.2,0.0,3.6,2.6,1.6,0.2,1,1.0,0
713,2017-02-18,Harlequins,Bath,Recreation Ground,Craig Maxwell-Keys,L,Sat,Feb,2016-17,29.6,24.0,21.0,24.4,0.8,0.6,0.8,0.6,3.2,2.6,2.8,0.0,3.0,1.8,1.8,0.0,2.6,1.6,1.6,0.0,2.6,2.4,2.0,0.2,0,1.0,1
716,2017-02-18,Worcester,Exeter,Sixways,JP Doyle,L,Sat,Feb,2016-17,19.8,28.8,23.4,14.4,0.0,0.6,0.4,0.4,1.4,1.0,3.6,0.0,3.2,2.8,2.4,0.0,3.0,3.0,0.8,0.0,1.8,1.2,1.0,0.0,0,1.0,1
712,2017-02-18,Bath,Harlequins,Recreation Ground,Craig Maxwell-Keys,W,Sat,Feb,2016-17,21.0,24.4,29.6,24.0,0.8,0.6,0.8,0.6,2.6,1.6,1.6,0.0,2.6,2.4,2.0,0.2,3.2,2.6,2.8,0.0,3.0,1.8,1.8,0.0,1,1.0,1
720,2017-02-19,Sale,Wasps,AJ Bell Stadium,Matthew Carley,W,Sun,Feb,2016-17,16.6,24.4,31.4,23.8,0.4,0.4,0.6,1.0,2.0,0.6,1.8,0.0,3.0,2.6,1.4,0.0,3.6,3.4,2.2,0.0,2.8,2.2,1.8,0.0,1,1.0,1
718,2017-02-19,Newcastle,Northampton,Kingston Park,Greg Garner,W,Sun,Feb,2016-17,24.4,27.0,22.0,18.8,1.0,0.8,0.4,0.6,3.4,2.2,1.0,0.0,3.2,2.2,2.2,0.0,2.4,2.0,1.8,0.2,1.6,1.2,2.8,0.0,1,0.0,0
719,2017-02-19,Northampton,Newcastle,Kingston Park,Greg Garner,L,Sun,Feb,2016-17,22.0,18.8,24.4,27.0,0.4,0.6,1.0,0.8,2.4,2.0,1.8,0.2,1.6,1.2,2.8,0.0,3.4,2.2,1.0,0.0,3.2,2.2,2.2,0.0,0,0.0,0
721,2017-02-19,Wasps,Sale,AJ Bell Stadium,Matthew Carley,L,Sun,Feb,2016-17,31.4,23.8,16.6,24.4,0.6,1.0,0.4,0.4,3.6,3.4,2.2,0.0,2.8,2.2,1.8,0.0,2.0,0.6,1.8,0.0,3.0,2.6,1.4,0.0,0,0.0,1
723,2017-02-24,Leicester,Harlequins,Twickenham Stoop,Dean Richards,W,Fri,Feb,2016-17,24.4,19.0,25.6,20.8,0.8,0.2,0.4,0.4,3.0,2.0,1.8,0.0,2.0,1.8,1.8,0.0,2.8,2.2,2.4,0.0,2.0,1.2,2.8,0.0,1,1.0,0
722,2017-02-24,Harlequins,Leicester,Twickenham Stoop,Dean Richards,L,Fri,Feb,2016-17,25.6,20.8,24.4,19.0,0.4,0.4,0.8,0.2,2.8,2.2,2.4,0.0,2.0,1.2,2.8,0.0,3.0,2.0,1.8,0.0,2.0,1.8,1.8,0.0,0,0.0,1
728,2017-02-25,Northampton,Worcester,Franklin's Gardens,Craig Maxwell-Keys,W,Sat,Feb,2016-17,26.0,24.2,23.8,33.2,0.6,0.8,0.2,0.8,3.0,2.8,1.6,0.2,2.8,1.8,2.2,0.0,2.2,1.6,3.2,0.0,4.2,3.4,1.8,0.0,1,0.0,0
726,2017-02-25,Exeter,Newcastle,Sandy Park,Ian Tempest,W,Sat,Feb,2016-17,28.8,20.2,26.0,26.8,0.6,0.6,1.0,0.6,3.8,3.4,1.0,0.0,2.6,1.8,1.2,0.0,3.6,2.2,1.2,0.0,3.2,2.4,2.0,0.0,1,1.0,1
729,2017-02-25,Worcester,Northampton,Franklin's Gardens,Craig Maxwell-Keys,L,Sat,Feb,2016-17,23.8,33.2,26.0,24.2,0.2,0.8,0.6,0.8,2.2,1.6,3.2,0.0,4.2,3.4,1.8,0.0,3.0,2.8,1.6,0.2,2.8,1.8,2.2,0.0,0,0.0,0
724,2017-02-25,Saracens,Sale,Allianz Park,Tim Wigglesworth,W,Sat,Feb,2016-17,18.2,17.2,22.8,25.8,0.2,0.2,0.6,0.6,1.6,1.2,2.6,0.0,0.8,0.6,4.0,0.0,2.8,1.4,2.0,0.0,3.0,2.4,2.0,0.0,1,0.0,1
727,2017-02-25,Newcastle,Exeter,Sandy Park,Ian Tempest,L,Sat,Feb,2016-17,26.0,26.8,28.8,20.2,1.0,0.6,0.6,0.6,3.6,2.2,1.2,0.0,3.2,2.4,2.0,0.0,3.8,3.4,1.0,0.0,2.6,1.8,1.2,0.0,0,1.0,1
725,2017-02-25,Sale,Saracens,Allianz Park,Tim Wigglesworth,L,Sat,Feb,2016-17,22.8,25.8,18.2,17.2,0.6,0.6,0.2,0.2,2.8,1.4,2.0,0.0,3.0,2.4,2.0,0.0,1.6,1.2,2.6,0.0,0.8,0.6,4.0,0.0,0,1.0,0
732,2017-02-26,Wasps,Gloucester,Ricoh Arena,Andrew Jackson,W,Sun,Feb,2016-17,31.8,28.2,26.2,23.4,0.8,1.2,0.6,0.2,3.8,3.4,2.0,0.0,3.6,3.0,1.4,0.0,2.6,2.4,2.8,0.0,2.6,2.2,2.0,0.0,1,0.0,1
731,2017-02-26,Bath,Bristol,Ashton Gate,Greg Garner,L,Sun,Feb,2016-17,22.6,24.6,20.6,33.4,0.8,0.4,0.2,0.8,2.6,1.8,2.0,0.0,2.8,2.6,1.8,0.0,2.2,1.8,2.0,0.0,4.4,3.0,1.6,0.2,0,1.0,0
733,2017-02-26,Gloucester,Wasps,Ricoh Arena,Andrew Jackson,L,Sun,Feb,2016-17,26.2,23.4,31.8,28.2,0.6,0.2,0.8,1.2,2.6,2.4,2.8,0.0,2.6,2.2,2.0,0.0,3.8,3.4,2.0,0.0,3.6,3.0,1.4,0.0,0,1.0,0
730,2017-02-26,Bristol,Bath,Ashton Gate,Greg Garner,W,Sun,Feb,2016-17,20.6,33.4,22.6,24.6,0.2,0.8,0.8,0.4,2.2,1.8,2.0,0.0,4.4,3.0,1.6,0.2,2.6,1.8,2.0,0.0,2.8,2.6,1.8,0.0,1,0.0,1
734,2017-03-03,Leicester,Exeter,Welford Road,Matthew Carley,L,Fri,Mar,2016-17,27.8,16.4,29.8,21.0,0.8,0.0,0.6,0.6,3.2,2.6,2.2,0.0,1.6,1.2,2.0,0.0,4.0,3.4,1.0,0.0,2.6,2.2,1.2,0.0,0,1.0,1
737,2017-03-03,Northampton,Sale,AJ Bell Stadium,Tom Foley,W,Fri,Mar,2016-17,26.0,26.0,25.4,26.8,0.6,0.8,0.6,0.6,3.0,2.8,1.6,0.2,3.0,2.2,2.2,0.0,3.0,1.6,2.4,0.0,3.0,2.0,2.6,0.0,1,1.0,0
735,2017-03-03,Exeter,Leicester,Welford Road,Matthew Carley,W,Fri,Mar,2016-17,29.8,21.0,27.8,16.4,0.6,0.6,0.8,0.0,4.0,3.4,1.0,0.0,2.6,2.2,1.2,0.0,3.2,2.6,2.2,0.0,1.6,1.2,2.0,0.0,1,1.0,1
736,2017-03-03,Sale,Northampton,AJ Bell Stadium,Tom Foley,L,Fri,Mar,2016-17,25.4,26.8,26.0,26.0,0.6,0.6,0.6,0.8,3.0,1.6,2.4,0.0,3.0,2.0,2.6,0.0,3.0,2.8,1.6,0.2,3.0,2.2,2.2,0.0,0,0.0,1
741,2017-03-04,Harlequins,Gloucester,Kingsholm,Greg Garner,W,Sat,Mar,2016-17,23.6,21.4,25.8,24.8,0.4,0.2,0.4,0.4,2.6,2.0,2.2,0.0,2.0,1.2,3.0,0.0,2.6,2.2,2.8,0.0,3.0,2.2,1.8,0.0,1,0.0,0
739,2017-03-04,Wasps,Bath,Recreation Ground,JP Doyle,W,Sat,Mar,2016-17,30.8,27.4,19.6,19.0,0.8,1.0,0.8,0.2,4.0,3.0,1.6,0.0,3.4,2.8,1.6,0.0,2.0,1.2,2.4,0.0,2.0,1.8,1.6,0.2,1,1.0,0
740,2017-03-04,Gloucester,Harlequins,Kingsholm,Greg Garner,L,Sat,Mar,2016-17,25.8,24.8,23.6,21.4,0.4,0.4,0.4,0.2,2.6,2.2,2.8,0.0,3.0,2.2,1.8,0.0,2.6,2.0,2.2,0.0,2.0,1.2,3.0,0.0,0,0.0,0
738,2017-03-04,Bath,Wasps,Recreation Ground,JP Doyle,L,Sat,Mar,2016-17,19.6,19.0,30.8,27.4,0.8,0.2,0.8,1.0,2.0,1.2,2.4,0.0,2.0,1.8,1.6,0.2,4.0,3.0,1.6,0.0,3.4,2.8,1.6,0.0,0,0.0,1
743,2017-03-05,Saracens,Newcastle,Kingston Park,Craig Maxwell-Keys,W,Sun,Mar,2016-17,19.8,19.6,27.6,29.8,0.2,0.2,1.0,0.8,1.8,1.2,2.8,0.0,1.2,0.8,4.0,0.0,4.0,2.6,0.8,0.0,3.8,3.0,1.6,0.0,1,1.0,0
745,2017-03-05,Bristol,Worcester,Sixways,Wayne Barnes,L,Sun,Mar,2016-17,17.4,31.6,22.6,32.4,0.2,1.0,0.2,0.8,1.6,1.4,2.0,0.2,4.2,2.6,1.6,0.2,2.2,1.6,2.8,0.0,4.2,3.6,1.4,0.0,0,1.0,0
742,2017-03-05,Newcastle,Saracens,Kingston Park,Craig Maxwell-Keys,L,Sun,Mar,2016-17,27.6,29.8,19.8,19.6,1.0,0.8,0.2,0.2,4.0,2.6,0.8,0.0,3.8,3.0,1.6,0.0,1.8,1.2,2.8,0.0,1.2,0.8,4.0,0.0,0,0.0,1
744,2017-03-05,Worcester,Bristol,Sixways,Wayne Barnes,W,Sun,Mar,2016-17,22.6,32.4,17.4,31.6,0.2,0.8,0.2,1.0,2.2,1.6,2.8,0.0,4.2,3.6,1.4,0.0,1.6,1.4,2.0,0.2,4.2,2.6,1.6,0.2,1,0.0,1
747,2017-03-24,Gloucester,Bristol,Ashton Gate,JP Doyle,W,Fri,Mar,2016-17,28.8,28.2,17.4,35.2,0.4,0.6,0.2,1.0,3.2,2.8,2.4,0.0,3.6,2.4,1.8,0.0,1.6,1.4,2.0,0.2,4.8,3.2,1.4,0.2,1,0.0,0
746,2017-03-24,Bristol,Gloucester,Ashton Gate,JP Doyle,L,Fri,Mar,2016-17,17.4,35.2,28.8,28.2,0.2,1.0,0.4,0.6,1.6,1.4,2.0,0.2,4.8,3.2,1.4,0.2,3.2,2.8,2.4,0.0,3.6,2.4,1.8,0.0,0,0.0,0
752,2017-03-25,Northampton,Leicester,Franklin's Gardens,Greg Garner,L,Sat,Mar,2016-17,29.8,26.0,28.4,20.0,0.8,0.6,0.6,0.2,3.6,3.2,1.6,0.2,3.4,2.4,1.4,0.0,3.6,2.8,1.6,0.0,2.2,1.8,1.8,0.0,0,1.0,0
753,2017-03-25,Leicester,Northampton,Franklin's Gardens,Greg Garner,W,Sat,Mar,2016-17,28.4,20.0,29.8,26.0,0.6,0.2,0.8,0.6,3.6,2.8,1.6,0.0,2.2,1.8,1.8,0.0,3.6,3.2,1.6,0.2,3.4,2.4,1.4,0.0,1,0.0,1
748,2017-03-25,Exeter,Sale,Sandy Park,Craig Maxwell-Keys,W,Sat,Mar,2016-17,33.2,21.8,23.2,28.4,0.8,0.4,0.4,0.8,4.4,3.8,1.2,0.0,2.8,2.4,1.0,0.0,2.8,1.6,2.0,0.0,3.2,2.0,2.8,0.0,1,1.0,0
751,2017-03-25,Newcastle,Harlequins,Twickenham Stoop,Tom Foley,L,Sat,Mar,2016-17,27.0,30.0,26.2,22.0,0.8,0.8,0.4,0.4,3.8,2.8,0.8,0.0,4.0,2.6,1.6,0.0,3.0,2.0,2.4,0.0,2.2,1.6,2.6,0.0,0,0.0,1
749,2017-03-25,Sale,Exeter,Sandy Park,Craig Maxwell-Keys,L,Sat,Mar,2016-17,23.2,28.4,33.2,21.8,0.4,0.8,0.8,0.4,2.8,1.6,2.0,0.0,3.2,2.0,2.8,0.0,4.4,3.8,1.2,0.0,2.8,2.4,1.0,0.0,0,0.0,1
750,2017-03-25,Harlequins,Newcastle,Twickenham Stoop,Tom Foley,W,Sat,Mar,2016-17,26.2,22.0,27.0,30.0,0.4,0.4,0.8,0.8,3.0,2.0,2.4,0.0,2.2,1.6,2.6,0.0,3.8,2.8,0.8,0.0,4.0,2.6,1.6,0.0,1,1.0,0
755,2017-03-26,Worcester,Wasps,Ricoh Arena,Luke Pearce,L,Sun,Mar,2016-17,26.0,33.8,28.8,22.0,0.4,0.6,0.6,0.6,3.0,2.2,2.2,0.0,4.4,3.8,1.4,0.0,3.8,2.8,1.4,0.0,2.6,2.4,1.4,0.0,0,1.0,1
757,2017-03-26,Bath,Saracens,Allianz Park,Wayne Barnes,L,Sun,Mar,2016-17,18.0,20.4,23.6,22.6,0.6,0.2,0.4,0.2,1.8,1.2,2.2,0.0,2.2,2.0,1.6,0.2,2.6,1.4,2.6,0.0,1.8,1.4,3.6,0.0,0,0.0,1
756,2017-03-26,Saracens,Bath,Allianz Park,Wayne Barnes,W,Sun,Mar,2016-17,23.6,22.6,18.0,20.4,0.4,0.2,0.6,0.2,2.6,1.4,2.6,0.0,1.8,1.4,3.6,0.0,1.8,1.2,2.2,0.0,2.2,2.0,1.6,0.2,1,1.0,0
754,2017-03-26,Wasps,Worcester,Ricoh Arena,Luke Pearce,W,Sun,Mar,2016-17,28.8,22.0,26.0,33.8,0.6,0.6,0.4,0.6,3.8,2.8,1.4,0.0,2.6,2.4,1.4,0.0,3.0,2.2,2.2,0.0,4.4,3.8,1.4,0.0,1,1.0,1
760,2017-04-07,Newcastle,Gloucester,Kingston Park,Luke Pearce,W,Fri,Apr,2016-17,25.6,36.2,24.2,27.2,0.8,0.8,0.4,0.6,3.6,2.6,0.8,0.0,4.8,3.4,1.8,0.0,2.6,2.0,2.4,0.0,3.2,2.0,2.4,0.0,1,0.0,1
758,2017-04-07,Sale,Worcester,AJ Bell Stadium,Matthew Carley,W,Fri,Apr,2016-17,23.0,28.6,28.8,30.8,0.4,1.0,0.8,0.6,2.4,1.6,2.6,0.0,3.6,2.0,2.2,0.0,3.4,2.6,2.2,0.0,4.2,3.4,1.0,0.0,1,0.0,0
759,2017-04-07,Worcester,Sale,AJ Bell Stadium,Matthew Carley,L,Fri,Apr,2016-17,28.8,30.8,23.0,28.6,0.8,0.6,0.4,1.0,3.4,2.6,2.2,0.0,4.2,3.4,1.0,0.0,2.4,1.6,2.6,0.0,3.6,2.0,2.2,0.0,0,0.0,0
761,2017-04-07,Gloucester,Newcastle,Kingston Park,Luke Pearce,L,Fri,Apr,2016-17,24.2,27.2,25.6,36.2,0.4,0.6,0.8,0.8,2.6,2.0,2.4,0.0,3.2,2.0,2.4,0.0,3.6,2.6,0.8,0.0,4.8,3.4,1.8,0.0,0,1.0,0
766,2017-04-08,Saracens,Harlequins,Wembley Stadium,Ian Tempest,W,Sat,Apr,2016-17,31.6,22.0,31.0,20.2,0.6,0.2,0.6,0.2,4.0,2.2,2.4,0.0,1.8,1.4,3.4,0.0,4.0,2.8,1.8,0.0,2.0,1.8,2.2,0.0,1,1.0,1
764,2017-04-08,Exeter,Bristol,Sandy Park,Tom Foley,W,Sat,Apr,2016-17,36.6,24.2,15.0,35.2,1.0,0.6,0.0,1.0,5.0,4.0,1.2,0.0,2.8,2.4,1.8,0.0,1.4,1.0,1.8,0.2,4.8,3.2,1.6,0.0,1,1.0,0
765,2017-04-08,Bristol,Exeter,Sandy Park,Tom Foley,L,Sat,Apr,2016-17,15.0,35.2,36.6,24.2,0.0,1.0,1.0,0.6,1.4,1.0,1.8,0.2,4.8,3.2,1.6,0.0,5.0,4.0,1.2,0.0,2.8,2.4,1.8,0.0,0,0.0,1
763,2017-04-08,Leicester,Bath,Twickenham Stadium,JP Doyle,L,Sat,Apr,2016-17,32.4,21.8,15.6,26.2,0.4,0.4,0.4,0.4,4.0,3.2,2.0,0.0,2.2,1.8,2.4,0.0,1.4,1.0,2.2,0.0,3.2,2.4,1.6,0.2,0,1.0,0
767,2017-04-08,Harlequins,Saracens,Wembley Stadium,Ian Tempest,L,Sat,Apr,2016-17,31.0,20.2,31.6,22.0,0.6,0.2,0.6,0.2,4.0,2.8,1.8,0.0,2.0,1.8,2.2,0.0,4.0,2.2,2.4,0.0,1.8,1.4,3.4,0.0,0,1.0,1
762,2017-04-08,Bath,Leicester,Twickenham Stadium,JP Doyle,W,Sat,Apr,2016-17,15.6,26.2,32.4,21.8,0.4,0.4,0.4,0.4,1.4,1.0,2.2,0.0,3.2,2.4,1.6,0.2,4.0,3.2,2.0,0.0,2.2,1.8,2.4,0.0,1,0.0,1
769,2017-04-09,Northampton,Wasps,Ricoh Arena,Craig Maxwell-Keys,L,Sun,Apr,2016-17,29.6,28.0,32.4,25.4,0.8,0.4,0.8,0.8,3.4,3.0,2.2,0.0,3.6,2.6,1.6,0.0,4.4,3.4,1.2,0.0,3.4,3.0,0.8,0.0,0,0.0,1
768,2017-04-09,Wasps,Northampton,Ricoh Arena,Craig Maxwell-Keys,W,Sun,Apr,2016-17,32.4,25.4,29.6,28.0,0.8,0.8,0.8,0.4,4.4,3.4,1.2,0.0,3.4,3.0,0.8,0.0,3.4,3.0,2.2,0.0,3.6,2.6,1.6,0.0,1,1.0,0
770,2017-04-14,Harlequins,Exeter,Twickenham Stoop,Wayne Barnes,L,Fri,Apr,2016-17,26.4,26.6,37.2,24.0,0.4,0.4,1.0,0.8,3.2,2.2,2.0,0.0,2.6,2.6,2.8,0.0,5.0,4.0,1.4,0.0,2.6,2.2,2.2,0.0,0,0.0,1
771,2017-04-14,Exeter,Harlequins,Twickenham Stoop,Wayne Barnes,W,Fri,Apr,2016-17,37.2,24.0,26.4,26.6,1.0,0.8,0.4,0.4,5.0,4.0,1.4,0.0,2.6,2.2,2.2,0.0,3.2,2.2,2.0,0.0,2.6,2.6,2.8,0.0,1,1.0,0
772,2017-04-15,Gloucester,Sale,Kingsholm,Tom Foley,W,Sat,Apr,2016-17,25.2,23.6,25.0,29.0,0.6,0.4,0.6,0.8,3.0,2.4,1.8,0.0,2.6,1.4,2.6,0.0,2.8,2.2,2.2,0.0,3.6,2.2,2.2,0.0,1,0.0,1
776,2017-04-15,Worcester,Bath,Sixways,Luke Pearce,W,Sat,Apr,2016-17,29.2,34.4,14.6,24.4,1.0,0.6,0.2,0.4,4.2,3.2,0.6,0.0,4.8,4.0,0.8,0.0,1.2,1.0,2.2,0.0,3.0,2.0,1.6,0.2,1,0.0,1
777,2017-04-15,Bath,Worcester,Sixways,Luke Pearce,L,Sat,Apr,2016-17,14.6,24.4,29.2,34.4,0.2,0.4,1.0,0.6,1.2,1.0,2.2,0.0,3.0,2.0,1.6,0.2,4.2,3.2,0.6,0.0,4.8,4.0,0.8,0.0,0,1.0,0
775,2017-04-15,Newcastle,Leicester,Welford Road,Ian Tempest,L,Sat,Apr,2016-17,24.0,33.8,29.8,25.4,0.4,1.0,0.4,0.4,3.0,2.4,1.4,0.0,4.6,3.6,1.2,0.0,3.6,2.6,2.2,0.0,2.8,2.4,2.2,0.0,0,1.0,0
